,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,month,day,hour,dayofweek,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,dayofyear,weekofyear,current_hour_pillar_heavenly,current_hour_pillar_earthly,current_hour_pillar_heavenly_sin,current_hour_pillar_heavenly_cos,current_hour_pillar_earthly_sin,current_hour_pillar_earthly_cos,current_day_pillar_heavenly,current_day_pillar_earthly,current_day_pillar_heavenly_sin,current_day_pillar_heavenly_cos,current_day_pillar_earthly_sin,current_day_pillar_earthly_cos,current_day_pillar_minus_heavenly,current_day_pillar_minus_earthly,current_day_pillar_minus_heavenly_sin,current_day_pillar_minus_heavenly_cos,current_day_pillar_minus_earthly_sin,current_day_pillar_minus_earthly_cos,current_hour_pillar_minus_heavenly,current_hour_pillar_minus_earthly,current_hour_pillar_minus_heavenly_sin,current_hour_pillar_minus_heavenly_cos,current_hour_pillar_minus_earthly_sin,current_hour_pillar_minus_earthly_cos,current_month_pillar_heavenly,current_month_pillar_earthly,current_month_pillar_heavenly_sin,current_month_pillar_heavenly_cos,current_month_pillar_earthly_sin,current_month_pillar_earthly_cos,current_year_pillar_heavenly,current_year_pillar_earthly,current_year_pillar_heavenly_sin,current_year_pillar_heavenly_cos,current_year_pillar_earthly_sin,current_year_pillar_earthly_cos,current_year_pillar_minus_heavenly,current_year_pillar_minus_earthly,current_year_pillar_minus_heavenly_sin,current_year_pillar_minus_heavenly_cos,current_year_pillar_minus_earthly_sin,current_year_pillar_minus_earthly_cos,current_month_pillar_minus_heavenly,current_month_pillar_minus_earthly,current_month_pillar_minus_heavenly_sin,current_month_pillar_minus_heavenly_cos,current_month_pillar_minus_earthly_sin,current_month_pillar_minus_earthly_cos,base_year_pillar_heavenly,base_year_pillar_earthly,base_year_pillar_heavenly_sin,base_year_pillar_heavenly_cos,base_year_pillar_earthly_sin,base_year_pillar_earthly_cos,base_month_pillar_heavenly,base_month_pillar_earthly,base_month_pillar_heavenly_sin,base_month_pillar_heavenly_cos,base_month_pillar_earthly_sin,base_month_pillar_earthly_cos,base_day_pillar_heavenly,base_day_pillar_earthly,base_day_pillar_heavenly_sin,base_day_pillar_heavenly_cos,base_day_pillar_earthly_sin,base_day_pillar_earthly_cos,base_hour_pillar_heavenly,base_hour_pillar_earthly,base_hour_pillar_heavenly_sin,base_hour_pillar_heavenly_cos,base_hour_pillar_earthly_sin,base_hour_pillar_earthly_cos,base_month_pillar_minus_heavenly,base_month_pillar_minus_earthly,base_month_pillar_minus_heavenly_sin,base_month_pillar_minus_heavenly_cos,base_month_pillar_minus_earthly_sin,base_month_pillar_minus_earthly_cos,base_hour_pillar_minus_heavenly,base_hour_pillar_minus_earthly,base_hour_pillar_minus_heavenly_sin,base_hour_pillar_minus_heavenly_cos,base_hour_pillar_minus_earthly_sin,base_hour_pillar_minus_earthly_cos,base_year_pillar_minus_heavenly,base_year_pillar_minus_earthly,base_year_pillar_minus_heavenly_sin,base_year_pillar_minus_heavenly_cos,base_year_pillar_minus_earthly_sin,base_year_pillar_minus_earthly_cos,base_day_pillar_minus_heavenly,base_day_pillar_minus_earthly,base_day_pillar_minus_heavenly_sin,base_day_pillar_minus_heavenly_cos,base_day_pillar_minus_earthly_sin,base_day_pillar_minus_earthly_cos,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus,target
current_year_pillar_minus_heavenly,-0.00539896,-0.00783673,-0.00264366,0.013021,-0.000137989,-0.162028,0.988047,-0.0365743,-0.012573,-0.00947405,-0.0172625,0.0775088,,,,,,,,,0.297797,-0.00947111,,-0.00546903,0.310577,-0.0234055,-0.000968964,-0.0510357,0.00180823,,0.0233283,0.296665,0.294995,-0.00539896,,0.00279877,-0.0138236,,,-0.00753123,-0.00594042,0.00410143,0.00337677,0.00537082,0.00766894,-0.00329827,0.00722562,-0.00410143,-0.00337677,-0.00617769,-0.00996054,0.00291566,0.0581099,-0.00279877,0.0138236,-0.0581099,-0.0677234,0.0106704,-0.0911802,-0.0243449,-0.0301979,-0.160981,0.263873,-0.136043,0.229211,0.561739,-0.164366,-0.252019,-0.517885,1,-0.231467,-0.561739,0.164366,-0.05738,0.373103,-0.034172,-0.0481165,0.0243449,0.0301979,0.244632,-0.144535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00788894,0.0581099,0.0119848,-0.631784,0.0202419,,-0.0108679,-0.0581099,-0.0977776,0.238687,0.076893,,0.011597,0.0581099,0.124226,-0.443444,-0.0159443,,0.0105209,0.0581099,0.00299989,0.0824373,0.0116953,,-0.00995067,-0.0581099,0.11252,0.457278,-0.0891115,,-0.011061,-0.0581099,-0.178486,0.08708,0.0974392,-0.139479
current_year_pillar_minus_earthly,0.00555786,0.00389516,0.00314428,0.0395996,-0.0333852,0.127059,-0.215167,-0.0346159,0.00757742,0.00586782,0.00508211,0.085382,,,,,,,,,-0.111047,0.0108554,,-0.00794267,-0.11436,-0.00382136,0.00503128,0.000485661,0.0227481,,0.0233724,-0.109807,-0.113501,0.00555786,,0.00248333,0.00660186,,,0.00440153,-0.00385397,-0.000924236,-0.00314534,-0.00195701,0.0126266,0.00360977,-0.00448964,0.000924236,0.00314534,-0.000436923,-0.00591352,0.00205757,0.215117,-0.00248333,-0.00660186,-0.215117,-0.137444,-0.0376097,0.0223975,0.00285988,-0.0132886,0.0649028,-0.102407,0.0834142,0.402753,-0.233166,0.696395,0.68764,0.31683,-0.231467,1,0.233166,-0.696395,-0.511662,-0.401249,-0.0329153,-0.0178461,-0.00285988,0.0132886,-0.0741146,0.0880196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00318067,0.215117,-0.000814714,-0.0367338,0.00179926,,0.00794459,-0.215117,0.0334443,0.367927,-0.0248677,,-0.0125298,0.215117,-0.0324605,0.0227295,-0.0172401,,-0.0178192,0.215117,0.0265695,-0.564774,-0.0383938,,0.00885154,-0.215117,-0.0565491,0.0542929,0.0312199,,0.0155749,-0.215117,0.0541384,0.367618,-0.00499093,0.345044
current_year_pillar_minus_heavenly_sin,0.00450802,0.00225386,0.00112725,0.00379713,-0.0299753,0.697881,-0.517719,0.000462247,0.0140594,0.00245278,0.0221866,0.422259,,,,,,,,,-0.526598,0.0116712,,0.00887082,-0.537929,0.0308247,0.00724064,0.0626644,-0.016429,,-0.0200694,-0.524513,-0.525204,0.00450802,,0.00496146,0.0131198,,,0.00298909,-0.00599992,-0.00602809,-0.00156781,0.010407,0.00661794,0.00123846,0.00094085,0.00602809,0.00156781,-0.000337584,-0.0108064,0.00516248,-0.0073673,-0.00496146,-0.0131198,0.0073673,0.106812,-0.0476915,0.140578,0.0411346,0.017553,0.302575,-0.414476,0.682753,-0.367445,-1,0.00797018,-0.0575542,0.678961,-0.561739,0.233166,1,-0.00797018,0.0989339,-0.604699,0.00888199,-0.0708919,-0.0411346,-0.017553,-0.256216,0.367942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0106192,-0.0073673,-0.0370959,0.51361,0.0309106,,-0.00458741,0.0073673,0.185682,-0.411251,-0.0857838,,0.00991263,-0.0073673,-0.207575,0.733253,0.0895776,,-0.00415058,-0.0073673,-0.0257407,0.167409,-0.0793864,,-0.00501034,0.0073673,-0.170584,-0.333141,0.132549,,-0.00247336,0.0073673,0.309295,-0.538334,-0.149868,0.165819
current_year_pillar_minus_heavenly_cos,-0.000165245,-0.00860526,-0.00262968,-0.0281572,0.0390117,-0.133587,0.224311,0.0290386,-0.0100008,-0.0108237,-0.0178764,-0.0723487,,,,,,,,,0.00865286,0.00522769,,0.0112851,0.00886524,0.0139216,-0.00853634,0.0309417,-0.0148243,,-0.0183523,0.00907259,0.00707786,-0.000165245,,-0.00236723,-0.00948832,,,-0.00907829,0.00305423,0.00512486,-0.00917894,0.00208998,-0.00498987,-0.00270039,0.00294579,-0.00512486,0.00917894,-0.00385301,0.000182155,-0.00189173,-0.150542,0.00236723,0.00948832,0.150542,0.0232358,0.0387704,0.0116405,-0.000238307,0.0437045,-0.00992897,-0.0136181,-0.114809,-0.145093,0.00797018,-1,-0.912238,-0.175866,0.164366,-0.696395,-0.00797018,1,0.721802,0.137859,0.0283436,0.0111475,0.000238307,-0.0437045,0.0102328,-0.0272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0165271,-0.150542,-0.0201579,0.129639,0.0167736,,-0.0202095,0.150542,0.0115528,-0.515815,-0.00623333,,0.0178072,-0.150542,-0.0191115,0.179263,0.0268861,,0.0155536,-0.150542,-0.00975571,0.522535,0.0319669,,-0.0186838,0.150542,0.0167031,-0.135271,-0.0279675,,-0.0178312,0.150542,0.0141008,-0.602229,-0.0241216,-0.186883
current_year_pillar_minus_earthly_sin,0.00601899,-0.0111089,-0.00598603,-0.045099,0.0152134,-0.136692,-0.0341565,0.0282056,-0.00844336,-0.011834,-0.0107506,-0.171077,,,,,,,,,0.0245615,-0.00986749,,0.00417408,0.0292262,0.00252485,-0.021279,0.0122206,-0.00998885,,-0.00121791,0.0252984,0.0214549,0.00601899,,-0.00746887,-0.00618035,,,-0.0107143,-0.00389303,0.00342439,-0.0126881,0.0042137,-0.0119416,-0.0052951,-0.00483039,-0.00342439,0.0126881,-0.0051511,0.00703892,-0.00644541,-0.221863,0.00746887,0.00618035,0.221863,0.14459,0.0158865,0.00292951,0.00905289,-0.00485852,-0.00444469,0.0409703,-0.142588,0.155141,-0.0989339,-0.721802,-0.814264,-0.0798629,-0.05738,-0.511662,0.0989339,0.721802,1,0.0243928,0.0153168,0.14359,-0.00905289,0.00485852,-0.101418,-0.134181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0121992,-0.221863,-0.00823945,0.430755,-0.039492,,-0.0141914,0.221863,-0.000469662,-0.518842,-0.0380957,,0.0114415,-0.221863,-0.00224866,0.325651,-0.00335814,,0.0156474,-0.221863,-0.0424521,0.426585,0.0800257,,-0.0159994,0.221863,0.030351,-0.484095,0.00216324,,-0.0129464,0.221863,-0.000825322,-0.576823,-0.0420807,-0.183269
current_year_pillar_minus_earthly_cos,0.00142045,-0.00469006,-0.00468819,-0.0682827,-0.0161257,-0.316151,0.365897,0.0111261,-0.0118012,-0.0042341,0.00701073,-0.164705,,,,,,,,,0.337889,-0.012196,,-0.00315496,0.345424,-0.0108057,0.00647553,-0.0632188,0.0084541,,-0.00165174,0.336996,0.337228,0.00142045,,-0.00145411,-0.0119908,,,-0.00517659,0.0023762,-6.88662e-05,0.00404919,-0.0107321,-0.0018459,-0.00500269,-0.000204463,6.88662e-05,-0.00404919,0.00732361,0.00284647,-0.00129538,-0.383633,0.00145411,0.0119908,0.383633,-0.219137,-0.00483314,-0.090871,-0.00751187,-0.0242456,-0.188056,0.286019,-0.352633,0.141955,0.604699,-0.137859,-0.0360955,-0.868464,0.373103,-0.401249,-0.604699,0.137859,0.0243928,1,0.00265486,0.0804638,0.00751187,0.0242456,0.122434,-0.268644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0153233,-0.383633,0.0261899,-0.327902,-0.0346031,,0.00420062,0.383633,-0.119109,0.242101,0.032026,,-0.0104475,-0.383633,0.136781,-0.367725,-0.0765642,,0.00399345,-0.383633,-0.00525742,0.447927,0.0586765,,0.0114214,0.383633,0.118771,-0.0630412,-0.0750477,,0.00184096,0.383633,-0.199462,0.177627,0.0943937,-0.667833
current_month_pillar_minus_heavenly,0.0125308,0.00880701,-0.00195159,-0.0202118,-0.163189,-0.0137929,-0.0316679,0.994807,0.00487821,0.0107812,0.00763278,-0.0173047,,,,,,,,,0.0415251,-0.0221138,,0.0097135,0.0399008,0.00635233,0.00876831,0.0138158,-0.00272819,,-0.0222921,0.0397476,0.0510453,0.0125308,,-0.0208962,0.0114729,,,0.010351,-0.0168002,-0.0050253,-0.0315764,0.00799398,0.0116733,-0.00281485,0.00656338,0.0050253,0.0315764,-0.00848224,-0.0216843,-0.0205577,0.000189665,0.0208962,-0.0114729,-0.000189665,-0.00949136,-0.162464,-0.0123491,0.658952,-0.0209669,-0.00829052,0.0947558,-0.00619554,-0.053518,-0.00888199,-0.0283436,-0.0189064,0.00879338,-0.034172,-0.0329153,0.00888199,0.0283436,0.0153168,0.00265486,1,0.0536851,-0.658952,0.0209669,-0.0223897,-0.0656869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00345308,0.000189665,0.0318498,0.0377452,0.0349548,,0.00389157,-0.000189665,0.00790524,-0.0398709,-0.0153687,,-0.00672803,0.000189665,0.0351858,0.0596683,0.0108006,,-0.00930473,0.000189665,-0.0520942,0.0563114,0.0252134,,-0.00135341,-0.000189665,0.0196737,-0.0286074,-0.0571398,,0.0109455,-0.000189665,-0.0168982,-0.0559546,0.00112241,0.0183737
current_month_pillar_minus_earthly,0.0042153,-0.000934644,-0.024136,-0.00180765,0.0523861,-0.137182,-0.0392558,0.151927,-0.0199153,-0.000846381,0.0563232,-0.198902,,,,,,,,,0.0637497,-0.0639101,,0.00417089,0.0586723,-0.0386199,-0.00314295,-0.0745672,0.0118506,,0.0373133,0.0606984,0.055241,0.0042153,,0.00178015,-0.0214629,,,-0.000933008,-0.000916406,-0.01222,0.012594,0.00435105,-0.0281192,-0.0237548,-0.00482252,0.01222,-0.012594,-0.000772734,0.0372852,0.00245176,-0.0241727,-0.00178015,0.0214629,0.0241727,-0.0206691,0.0484238,-0.0134211,0.0426853,-0.000398361,0.326604,0.378085,-0.143076,0.128435,0.0708919,-0.0111475,-0.0439544,-0.0647418,-0.0481165,-0.0178461,-0.0708919,0.0111475,0.14359,0.0804638,0.0536851,1,-0.0426853,0.000398361,-0.373899,-0.427795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00402657,-0.0241727,0.216472,0.00382782,-0.403268,,-0.000360524,0.0241727,0.114915,0.0572979,0.251865,,-0.0145139,-0.0241727,0.250711,-0.0306214,-0.352689,,0.00862049,-0.0241727,-0.290246,0.00518104,-0.272031,,-0.00670598,0.0241727,-0.0446458,-0.0503486,0.278692,,0.00763485,0.0241727,-0.0297902,0.0313077,0.275279,-0.0572826
current_month_pillar_minus_heavenly_sin,-0.00815209,0.0125331,-0.00708931,0.0133962,0.666896,-0.0321452,0.0225154,-0.653787,0.00127806,0.0100162,0.0641825,-0.0240011,,,,,,,,,-0.0067558,0.0257547,,-0.00871962,-0.00396825,0.0045741,0.0071577,-0.0104547,0.0174902,,0.0350027,-0.00473053,-0.0174635,-0.00815209,,0.00948704,-0.00169614,,,0.0116936,0.00934899,-0.0140537,-0.00238621,-0.00398193,-0.00362327,-0.00589552,-0.00934633,0.0140537,0.00238621,0.00398012,0.00896541,0.0088301,0.0269111,-0.00948704,0.00169614,-0.0269111,-0.0118457,0.668534,0.0752607,-1,-0.0144948,-0.00717079,-0.133315,-0.0343985,0.0377053,0.0411346,-0.000238307,0.00709221,-0.00943967,0.0243449,-0.00285988,-0.0411346,0.000238307,-0.00905289,0.00751187,-0.658952,-0.0426853,1,0.0144948,0.019712,0.112335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0124708,0.0269111,-0.0384567,-0.0779994,0.0474178,,-0.0218171,-0.0269111,0.0162624,0.0770412,-0.0207495,,0.0170213,0.0269111,-0.0427926,-0.0841705,0.052312,,0.0125262,0.0269111,0.0341069,-0.0626788,-0.0244709,,-0.0108048,-0.0269111,-0.0131476,0.0772065,-0.00867293,,-0.018579,-0.0269111,0.0285878,0.0733764,-0.036123,0.00324699
current_month_pillar_minus_heavenly_cos,0.00191712,-0.00289447,-0.00355442,-0.00341919,-0.031918,-0.0133589,0.029437,0.0161022,-0.00066897,-0.00447561,0.0922636,-0.000811639,,,,,,,,,-0.0289369,-0.0246786,,0.00878915,-0.0330205,0.00695238,0.00886691,-0.014964,0.010486,,-0.0184418,-0.0306946,-0.0345129,0.00191712,,-0.000451378,-0.000128384,,,-0.00577622,0.0245847,-0.00241929,-0.00681527,-0.0059567,0.00226116,-0.00497094,0.00956525,0.00241929,0.00681527,0.00115726,0.00188815,0.000385316,-0.0217482,0.000451378,0.000128384,0.0217482,0.0121786,-0.0271668,-0.0543943,-0.0144948,-1,0.111578,-0.00503918,-0.0179204,0.0428507,0.017553,0.0437045,0.0169302,-0.0139484,0.0301979,0.0132886,-0.017553,-0.0437045,0.00485852,0.0242456,0.0209669,0.000398361,0.0144948,1,-0.101319,-0.0153216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016066,-0.0217482,0.0411095,-0.0331978,0.027208,,0.00134898,0.0217482,0.0215195,0.0513032,-0.0872667,,-0.0232538,-0.0217482,0.0320284,-0.0450996,0.0242382,,-0.0217002,-0.0217482,-0.0060091,-0.0257679,0.0547627,,0.014144,0.0217482,-0.0446558,0.0103728,-0.0222098,,0.0212572,0.0217482,0.0110977,0.047867,-0.0765158,0.0171542
current_month_pillar_minus_earthly_sin,-0.00312768,0.0155955,-0.00738167,-0.0106287,0.00998733,-0.0765153,0.221582,-0.0515528,-0.00171448,0.0119102,-0.0088937,0.105493,,,,,,,,,0.330293,0.0639389,,-0.00738974,0.339312,-0.0174711,-0.00106265,-0.000295932,-0.00504322,,-0.0633019,0.332308,0.342181,-0.00312768,,-0.0134199,0.00267447,,,0.0147461,0.00600219,-0.0172555,0.0031196,-0.00250779,0.0106573,-0.00665422,-0.00637826,0.0172555,-0.0031196,-0.00511791,-0.00370304,-0.0135432,0.0155065,0.0134199,-0.00267447,-0.0155065,0.00284368,-0.0154447,0.321429,-0.019712,0.101319,-0.866187,-0.0208709,-0.0576212,-0.00958622,0.256216,-0.0102328,0.0255545,-0.17495,0.244632,-0.0741146,-0.256216,0.0102328,-0.101418,0.122434,-0.0223897,-0.373899,0.019712,-0.101319,1,0.0155401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00517529,0.0155065,-0.222648,-0.0410659,0.224476,,0.00718879,-0.0155065,-0.251819,-0.0453528,0.327402,,0.00681758,0.0155065,-0.138542,-0.0789258,0.127568,,0.00731785,0.0155065,0.105843,0.0457068,-0.126053,,-0.00357315,-0.0155065,0.297086,0.0246059,-0.3285,,-0.0058621,-0.0155065,-0.207748,0.0192399,0.271114,0.0149459
current_month_pillar_minus_earthly_cos,0.00662263,0.00479003,-0.00590744,-0.00012526,0.0878107,0.323441,-0.139312,-0.10684,-0.00124154,0.0057158,0.040679,0.349503,,,,,,,,,-0.407084,0.0547069,,-0.00185418,-0.422432,0.00707187,-0.00416596,0.0636223,-0.00708646,,0.000302163,-0.404075,-0.405305,0.00662263,,-0.00275557,-0.00078208,,,0.00426517,0.0101515,-0.00020452,0.0214779,0.00786711,0.00647768,-0.0057125,-0.00301546,0.00020452,-0.0214779,0.00405634,-0.0151206,-0.00272438,0.0146433,0.00275557,0.00078208,-0.0146433,0.109185,0.0512732,0.38957,-0.112335,0.0153216,-0.0130627,-0.865901,0.312885,-0.219111,-0.367942,0.0272727,0.024937,0.31023,-0.144535,0.0880196,0.367942,-0.0272727,-0.134181,-0.268644,-0.0656869,-0.427795,0.112335,-0.0153216,0.0155401,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00856296,0.0146433,-0.233284,0.00996551,0.283958,,0.003833,-0.0146433,0.113885,-0.0376039,-0.122486,,0.0114167,0.0146433,-0.284559,0.08677,0.339772,,-0.0106042,0.0146433,0.282365,-0.0874617,-0.327083,,-0.00209953,-0.0146433,-0.10976,0.0954274,0.113313,,0.00556464,-0.0146433,0.196582,-0.0427372,-0.221826,0.158147
base_year_pillar_heavenly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_year_pillar_earthly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_year_pillar_heavenly_sin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_year_pillar_heavenly_cos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_year_pillar_earthly_sin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_year_pillar_earthly_cos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_month_pillar_heavenly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_month_pillar_earthly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_month_pillar_heavenly_sin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_month_pillar_heavenly_cos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_month_pillar_earthly_sin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_month_pillar_earthly_cos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_day_pillar_heavenly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_day_pillar_earthly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_day_pillar_heavenly_sin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_day_pillar_heavenly_cos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_day_pillar_earthly_sin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_day_pillar_earthly_cos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
