,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,month,day,hour,dayofweek,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,dayofyear,weekofyear,current_hour_pillar_heavenly,current_hour_pillar_earthly,current_hour_pillar_heavenly_sin,current_hour_pillar_heavenly_cos,current_hour_pillar_earthly_sin,current_hour_pillar_earthly_cos,current_day_pillar_heavenly,current_day_pillar_earthly,current_day_pillar_heavenly_sin,current_day_pillar_heavenly_cos,current_day_pillar_earthly_sin,current_day_pillar_earthly_cos,current_day_pillar_minus_heavenly,current_day_pillar_minus_earthly,current_day_pillar_minus_heavenly_sin,current_day_pillar_minus_heavenly_cos,current_day_pillar_minus_earthly_sin,current_day_pillar_minus_earthly_cos,current_hour_pillar_minus_heavenly,current_hour_pillar_minus_earthly,current_hour_pillar_minus_heavenly_sin,current_hour_pillar_minus_heavenly_cos,current_hour_pillar_minus_earthly_sin,current_hour_pillar_minus_earthly_cos,current_month_pillar_heavenly,current_month_pillar_earthly,current_month_pillar_heavenly_sin,current_month_pillar_heavenly_cos,current_month_pillar_earthly_sin,current_month_pillar_earthly_cos,current_year_pillar_heavenly,current_year_pillar_earthly,current_year_pillar_heavenly_sin,current_year_pillar_heavenly_cos,current_year_pillar_earthly_sin,current_year_pillar_earthly_cos,current_year_pillar_minus_heavenly,current_year_pillar_minus_earthly,current_year_pillar_minus_heavenly_sin,current_year_pillar_minus_heavenly_cos,current_year_pillar_minus_earthly_sin,current_year_pillar_minus_earthly_cos,current_month_pillar_minus_heavenly,current_month_pillar_minus_earthly,current_month_pillar_minus_heavenly_sin,current_month_pillar_minus_heavenly_cos,current_month_pillar_minus_earthly_sin,current_month_pillar_minus_earthly_cos,base_year_pillar_heavenly,base_year_pillar_earthly,base_year_pillar_heavenly_sin,base_year_pillar_heavenly_cos,base_year_pillar_earthly_sin,base_year_pillar_earthly_cos,base_month_pillar_heavenly,base_month_pillar_earthly,base_month_pillar_heavenly_sin,base_month_pillar_heavenly_cos,base_month_pillar_earthly_sin,base_month_pillar_earthly_cos,base_day_pillar_heavenly,base_day_pillar_earthly,base_day_pillar_heavenly_sin,base_day_pillar_heavenly_cos,base_day_pillar_earthly_sin,base_day_pillar_earthly_cos,base_hour_pillar_heavenly,base_hour_pillar_earthly,base_hour_pillar_heavenly_sin,base_hour_pillar_heavenly_cos,base_hour_pillar_earthly_sin,base_hour_pillar_earthly_cos,base_month_pillar_minus_heavenly,base_month_pillar_minus_earthly,base_month_pillar_minus_heavenly_sin,base_month_pillar_minus_heavenly_cos,base_month_pillar_minus_earthly_sin,base_month_pillar_minus_earthly_cos,base_hour_pillar_minus_heavenly,base_hour_pillar_minus_earthly,base_hour_pillar_minus_heavenly_sin,base_hour_pillar_minus_heavenly_cos,base_hour_pillar_minus_earthly_sin,base_hour_pillar_minus_earthly_cos,base_year_pillar_minus_heavenly,base_year_pillar_minus_earthly,base_year_pillar_minus_heavenly_sin,base_year_pillar_minus_heavenly_cos,base_year_pillar_minus_earthly_sin,base_year_pillar_minus_earthly_cos,base_day_pillar_minus_heavenly,base_day_pillar_minus_earthly,base_day_pillar_minus_heavenly_sin,base_day_pillar_minus_heavenly_cos,base_day_pillar_minus_earthly_sin,base_day_pillar_minus_earthly_cos,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus,target
current_month_pillar_earthly_cos,-0.00153144,-0.00339225,-0.00550587,-0.00101573,-0.12966,-0.275788,0.239361,0.116347,-0.00153144,-0.00129992,-0.0375192,-0.320637,,,,,,,,,0.46047,-0.0562792,-0.00903833,-0.00108629,0.475696,-0.00848172,0.00131367,-0.0555312,0.0105586,,0.000599505,0.45703,0.457464,-0.000803994,-0.0080064,-0.0003031,-0.00123035,0.00720774,0.00760952,-0.00202182,-0.0124891,-0.00141994,-0.00522555,-0.00121896,-0.00234111,-0.00416256,-0.0137455,0.00141994,0.00522555,0.00163276,0.0116359,-0.00101987,0.00267819,0.0003031,0.00123035,-0.00405319,-0.00984759,-0.0898654,-0.429255,0.123996,-0.00677826,0.0150276,1,-0.255619,0.13016,0.41942,0.0244487,0.0372086,-0.304276,0.260574,-0.0968808,-0.41942,-0.0244487,0.00112046,0.256152,0.0783769,0.394371,-0.123996,0.00677826,-0.00622779,-0.866763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00831772,5.81707e-05,-0.00151049,0.264681,-0.0428837,-0.243899,-0.00616087,-0.00734174,-0.0032783,-0.118604,0.030566,0.106428,0.00900148,-0.00272346,-0.000151764,0.337937,-0.122855,-0.290276,0.00263613,0.00382113,0.00845905,-0.333628,0.0649948,0.270654,-0.004447,0.00420419,-0.00188035,0.135212,-0.0304221,-0.098991,-0.0065425,-0.00414668,-0.00235496,-0.227165,0.0771824,0.196092,-0.0791307
current_year_pillar_heavenly,-0.000468095,0.00459728,0.00377425,0.000507675,-0.0322194,0.99212,-0.153242,-0.0262006,-0.000468095,0.00322412,0.0198783,0.763094,,,,,,,,,-0.320267,0.0157494,0.0021523,0.00646172,-0.318271,0.012859,0.00280277,0.0102487,-0.0241726,,-0.01221,-0.318826,-0.319011,-0.000605152,0.00193069,-0.00160668,0.000763565,-0.000711487,-0.00334131,0.00465625,-0.00149219,0.000739705,0.00747346,0.00881693,0.000203106,0.00246983,0.0148996,-0.000739705,-0.00747346,-0.0109705,-0.00819662,-0.00178231,0.027743,0.00160668,-0.000763565,0.00154378,-0.0343922,-0.0453182,0.107818,0.0386854,0.0202414,0.167594,-0.255619,1,-0.433401,-0.684209,0.101563,-0.0497025,0.401166,-0.132865,0.0930974,0.684209,-0.101563,-0.154905,-0.362979,-0.0113707,-0.149941,-0.0386854,-0.0202414,-0.0437138,0.302825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00218396,0.00704086,0.0206651,-0.0610492,0.192126,0.0548094,0.00264272,-0.0030852,-0.0191581,0.121251,-0.313545,-0.0302083,-0.00275615,0.00504002,0.0224562,-0.151865,0.515825,0.094919,-0.00057042,-0.00193342,0.0388848,-0.025014,0.230942,-0.0793143,0.000832017,-0.00663201,-0.0450614,-0.0762755,-0.0120051,0.0716386,0.00258792,-0.00107273,-0.0189002,0.201212,-0.475313,-0.083437,0.0484525
current_year_pillar_earthly,0.000782241,0.00435983,-0.00298895,0.00205319,0.0275275,-0.381978,0.221842,-0.0497555,0.000782241,0.00187623,-0.0180647,-0.272631,,,,,,,,,0.187069,-0.0101126,-0.0186623,-0.0118268,0.184139,-0.0232679,-0.0117997,-0.0345307,0.00485436,,0.0162758,0.186724,0.180734,0.00192878,-0.0122284,-0.000449884,-0.000801324,0.0133807,0.00723133,0.00519472,-0.00927991,-0.007132,0.00660251,-0.000463232,0.00949974,-0.00267076,-0.000895766,0.007132,-0.00660251,-0.00217313,0.000831587,-0.000303784,0.0354227,0.000449884,0.000801324,-0.000956621,-0.0683082,0.0307592,-0.0106514,-0.053047,-0.0311782,-0.11736,0.13016,-0.433401,1,0.374346,0.18759,0.13392,-0.453825,0.217205,0.413935,-0.374346,-0.18759,0.114352,0.121475,-0.0620066,0.116115,0.053047,0.0311782,-0.00262459,-0.176632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0149506,0.0107978,0.0219952,-0.00243448,-0.279864,-0.0449195,-0.0120998,-0.0114137,-0.0296934,-0.0457745,0.384719,-0.000850584,0.0123678,0.00533432,0.0336847,0.0607967,-0.505805,-0.0463305,0.00710908,-0.000150543,0.0745492,-0.00536416,-0.522177,0.0490452,-0.0108564,-0.00591309,-0.061979,0.0718024,0.146016,-0.0201693,-0.0087796,-0.00493882,-0.034905,-0.0937528,0.482799,0.0268786,-0.263873
current_year_pillar_heavenly_sin,-0.000208433,-0.00465664,-0.00283664,0.000632339,0.0301708,-0.69882,0.525356,0.0166181,-0.000208433,-0.00299663,-0.030006,-0.428649,,,,,,,,,0.525059,-0.0096855,-0.00251849,-0.0103292,0.535123,-0.0284953,-0.00238148,-0.0495297,0.0111139,,0.013741,0.523515,0.524059,-3.59728e-05,-0.00230163,0.00118798,-0.000159142,0.00107451,0.0034303,-0.00368482,-0.00955727,-0.00209118,-0.00178097,-0.00508565,0.00445202,-0.00121355,-0.0162205,0.00209118,0.00178097,0.00672408,0.00357753,0.0010513,-0.00398192,-0.00118798,0.000159142,0.00178101,-0.00201092,0.0480825,-0.149297,-0.0360503,-0.0187097,-0.28717,0.41942,-0.684209,0.374346,1,-0.00674202,0.0492611,-0.697961,0.569958,-0.246606,-1,0.00674202,-0.0872321,0.617825,0.008356,0.0740058,0.0360503,0.0187097,0.24639,-0.363618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00256004,0.000478655,-0.0031867,0.041955,-0.501952,-0.036218,-0.00278344,-0.00684071,0.00204853,-0.180189,0.407125,0.0927928,0.00303117,0.00143149,-0.00107947,0.210334,-0.735913,-0.0886485,0.000717997,0.003934,0.000866836,0.0185329,-0.159262,0.0745509,-0.00114884,0.00200116,0.00372376,0.166312,0.320096,-0.121017,-0.00270286,-0.00594001,-1.26725e-05,-0.303504,0.545867,0.148794,-0.165062
current_year_pillar_heavenly_cos,0.000933394,0.00454044,0.00398198,-0.00257677,-0.0351307,0.124106,-0.203627,-0.0214479,0.000933394,0.00430817,0.0125307,0.0597426,,,,,,,,,-0.000601361,-0.0135857,-0.0143982,-0.011879,-0.00040108,-0.0113041,0.0048817,-0.0270302,0.00341464,,0.00770765,-0.00154799,0.00135852,0.00179437,-0.00985122,-0.0025982,-0.000242001,0.0109162,0.00819074,0.00641397,-0.0208655,0.0018968,-0.000729843,0.010579,0.0111139,0.00369785,0.00673667,-0.0018968,0.000729843,-0.0075324,-0.0104993,-0.00329601,0.0134943,0.0025982,0.000242001,-0.000789577,-0.0318775,-0.0333181,-0.0334785,-0.00580838,-0.0389008,0.0118816,0.0244487,0.101563,0.18759,-0.00674202,1,0.904034,0.144884,-0.143236,0.67672,0.00674202,-1,-0.692548,-0.116026,-0.0190871,-0.0258024,0.00580838,0.0389008,-0.0185271,0.0289964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0123105,0.018392,0.00579291,0.0328768,-0.111496,-0.0146393,-0.00938878,-0.0152539,-0.011428,-0.0269354,0.497173,0.00431975,0.00957536,0.0189123,0.0136771,0.0137394,-0.185679,-0.0276491,0.00275924,0.0130485,0.0337382,0.0107912,-0.514727,-0.024154,-0.00783965,-0.0148592,-0.0223866,-0.0298086,0.0966416,0.0292303,-0.00629188,-0.0144983,-0.0156419,-0.0100969,0.596923,0.0241062,0.183988
current_year_pillar_earthly_sin,0.000752805,0.00312724,0.00154087,-0.00268869,-0.0290151,-0.0216734,-0.265601,-0.0226494,0.000752805,0.00278861,0.00079934,-0.0493963,,,,,,,,,0.057877,-0.00796548,-0.0242881,-0.0035458,0.0577783,0.00224688,0.00766816,-0.0174909,0.0184772,,0.00463124,0.0565467,0.0574192,0.00226758,-0.0175489,-0.00253025,-0.001302,0.0172855,0.0154691,0.00517563,-0.0228827,0.00283432,-0.00138907,0.0123304,0.0138078,0.00161941,0.00340255,-0.00283432,0.00138907,-0.00679975,-0.0120806,-0.00348003,0.0167023,0.00253025,0.001302,-0.00427892,-0.0441242,-0.0259008,-0.0426635,-0.00702742,-0.0133849,-0.0253619,0.0372086,-0.0497025,0.13392,0.0492611,0.904034,1,0.101361,-0.228481,0.687592,-0.0492611,-0.904034,-0.797739,-0.0314859,-0.0180471,-0.0538568,0.00702742,0.0133849,0.0177591,0.00292375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0212449,0.0190228,0.00354665,0.0384156,-0.15437,0.00537709,-0.017556,-0.0147652,-0.0145942,-0.0526775,0.57082,-0.00463293,0.0177808,0.0188976,0.0132539,0.0270734,-0.209486,-0.0388329,0.00616694,0.011748,0.0444206,0.0243644,-0.503022,-0.0157,-0.0135323,-0.0150544,-0.0253416,-0.0233164,0.136426,-0.00867958,-0.0127163,-0.0134768,-0.0181474,-0.0410847,0.659429,0.0385609,0.15334
current_year_pillar_earthly_cos,0.0014267,0.00374019,0.00378449,0.000656302,-0.00634348,0.374385,-0.511598,-0.0105793,0.0014267,0.0033482,0.0214966,0.194673,,,,,,,,,-0.391357,0.0189736,0.020189,-0.000863652,-0.390552,0.0251403,-0.00127098,0.0548954,-0.00458077,,-0.00655927,-0.389376,-0.385042,0.000114781,0.0148823,-0.00200992,-0.000142306,-0.0132427,-0.0120337,0.00297757,0.00735257,0.00213864,0.00165991,0.00572695,-0.00567036,0.00260459,0.0103662,-0.00213864,-0.00165991,-0.00488553,0.00051109,-0.00133016,0.0173736,0.00200992,0.000142306,0.00509416,0.000208809,-0.0190714,0.0996426,0.0170976,0.0161176,0.227275,-0.304276,0.401166,-0.453825,-0.697961,0.144884,0.101361,1,-0.518423,0.335981,0.697961,-0.144884,-0.0519411,-0.869066,-0.0033726,-0.0643202,-0.0170976,-0.0161176,-0.17052,0.26608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0175337,-0.00268747,0.0175908,-0.0339599,0.396586,0.0285855,0.0156472,0.00750922,-0.00735975,0.130433,-0.206047,-0.0580503,-0.0159328,-0.00116969,0.0116162,-0.164886,0.565821,0.0750847,-0.00810225,0.000613103,0.0031511,-0.0268781,-0.187294,-0.0460235,0.0119474,-0.00154816,-0.0251117,-0.122667,-0.0989187,0.0881468,0.012349,0.00533025,-0.00359563,0.233117,-0.279491,-0.111146,0.713646
current_year_pillar_minus_heavenly,-0.000678557,-0.00470328,-0.00447362,0.00334269,0.00409934,-0.160073,0.987864,-0.0333209,-0.000678557,-0.00473987,-0.00258621,0.0784512,,,,,,,,,0.291413,-0.00917732,0.0118921,-0.0114039,0.301935,-0.0219105,0.00323603,-0.0416663,-0.00398381,,0.0119144,0.290411,0.28921,-0.00141961,0.00836103,0.00241791,0.00182893,-0.0086083,-0.00647963,-0.00496233,0.00145977,-0.00266004,-0.00211022,0.00469648,-0.00414233,-0.00448392,0.000106385,0.00266004,0.00211022,-0.00556879,0.00593942,0.00180823,0.0144481,-0.00241791,-0.00182893,0.0030777,-0.00825007,0.013699,-0.0765923,-0.0260113,-0.0400666,-0.16207,0.260574,-0.132865,0.217205,0.569958,-0.143236,-0.228481,-0.518423,1,-0.223026,-0.569958,0.143236,-0.0978187,0.374592,-0.0314023,-0.0428698,0.0260113,0.0400666,0.256728,-0.140351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0100905,-0.0079537,0.0126392,0.00734019,-0.649297,0.0162299,0.0082072,0.0101217,-0.00742413,-0.0925941,0.268738,0.0878291,-0.00817488,-0.00869755,0.00879423,0.129054,-0.455813,-0.00854775,-0.00336088,-0.00956508,0.0093395,-0.00142778,0.0696715,0.00493089,0.00677837,0.00720471,-0.0222772,0.11845,0.490424,-0.0838388,0.00577959,0.00815484,-0.00440078,-0.180044,0.113577,0.0961426,-0.135664
current_year_pillar_minus_earthly,0.00141925,0.00565428,0.0015308,-0.00105035,-0.0310582,0.135678,-0.203711,-0.0545818,0.00141925,0.00427501,0.0159518,0.0993026,,,,,,,,,-0.100465,-0.000656021,-0.017726,-0.00755371,-0.100777,-0.00191964,-0.00666835,0.00218441,0.0135174,,0.0108578,-0.100158,-0.103621,0.00248688,-0.0116486,-0.00270914,-0.00084137,0.0132372,0.0076493,0.00699718,-0.0164002,-0.00163569,0.00318119,0.0129253,0.0107743,0.00106268,0.008357,0.00163569,-0.00318119,-0.0125844,-0.00495439,-0.00298791,0.0290568,0.00270914,0.00084137,-0.00237561,-0.0538764,-0.0358523,0.0342043,-0.00369807,-0.00339966,0.0405507,-0.0968808,0.0930974,0.413935,-0.246606,0.67672,0.687592,0.335981,-0.223026,1,0.246606,-0.67672,-0.517851,-0.426346,-0.0519427,-0.0303011,0.00369807,0.00339966,-0.0596123,0.0817819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0144215,0.0167289,0.0161851,-0.000712597,-0.0449673,0.0142638,-0.0111997,-0.0115133,-0.0234284,0.015132,0.363594,-0.0348853,0.0112276,0.00979496,0.0253326,-0.0398515,0.0276755,-0.00381329,0.00517692,0.00339632,0.0583642,0.0203395,-0.578615,-0.0216105,-0.0100339,-0.0142763,-0.0475099,-0.0535206,0.0653557,0.0164544,-0.00748215,-0.00359113,-0.0267816,0.0500442,0.354676,-0.013026,0.349469
current_year_pillar_minus_heavenly_sin,0.000208433,0.00465664,0.00283664,-0.000632339,-0.0301708,0.69882,-0.525356,-0.0166181,0.000208433,0.00299663,0.030006,0.428649,,,,,,,,,-0.525059,0.0096855,0.00251849,0.0103292,-0.535123,0.0284953,0.00238148,0.0495297,-0.0111139,,-0.013741,-0.523515,-0.524059,3.59728e-05,0.00230163,-0.00118798,0.000159142,-0.00107451,-0.0034303,0.00368482,0.00955727,0.00209118,0.00178097,0.00508565,-0.00445202,0.00121355,0.0162205,-0.00209118,-0.00178097,-0.00672408,-0.00357753,-0.0010513,0.00398192,0.00118798,-0.000159142,-0.00178101,0.00201092,-0.0480825,0.149297,0.0360503,0.0187097,0.28717,-0.41942,0.684209,-0.374346,-1,0.00674202,-0.0492611,0.697961,-0.569958,0.246606,1,-0.00674202,0.0872321,-0.617825,-0.008356,-0.0740058,-0.0360503,-0.0187097,-0.24639,0.363618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00256004,-0.000478655,0.0031867,-0.041955,0.501952,0.036218,0.00278344,0.00684071,-0.00204853,0.180189,-0.407125,-0.0927928,-0.00303117,-0.00143149,0.00107947,-0.210334,0.735913,0.0886485,-0.000717997,-0.003934,-0.000866836,-0.0185329,0.159262,-0.0745509,0.00114884,-0.00200116,-0.00372376,-0.166312,-0.320096,0.121017,0.00270286,0.00594001,1.26725e-05,0.303504,-0.545867,-0.148794,0.165062
current_year_pillar_minus_heavenly_cos,-0.000933394,-0.00454044,-0.00398198,0.00257677,0.0351307,-0.124106,0.203627,0.0214479,-0.000933394,-0.00430817,-0.0125307,-0.0597426,,,,,,,,,0.000601361,0.0135857,0.0143982,0.011879,0.00040108,0.0113041,-0.0048817,0.0270302,-0.00341464,,-0.00770765,0.00154799,-0.00135852,-0.00179437,0.00985122,0.0025982,0.000242001,-0.0109162,-0.00819074,-0.00641397,0.0208655,-0.0018968,0.000729843,-0.010579,-0.0111139,-0.00369785,-0.00673667,0.0018968,-0.000729843,0.0075324,0.0104993,0.00329601,-0.0134943,-0.0025982,-0.000242001,0.000789577,0.0318775,0.0333181,0.0334785,0.00580838,0.0389008,-0.0118816,-0.0244487,-0.101563,-0.18759,0.00674202,-1,-0.904034,-0.144884,0.143236,-0.67672,-0.00674202,1,0.692548,0.116026,0.0190871,0.0258024,-0.00580838,-0.0389008,0.0185271,-0.0289964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0123105,-0.018392,-0.00579291,-0.0328768,0.111496,0.0146393,0.00938878,0.0152539,0.011428,0.0269354,-0.497173,-0.00431975,-0.00957536,-0.0189123,-0.0136771,-0.0137394,0.185679,0.0276491,-0.00275924,-0.0130485,-0.0337382,-0.0107912,0.514727,0.024154,0.00783965,0.0148592,0.0223866,0.0298086,-0.0966416,-0.0292303,0.00629188,0.0144983,0.0156419,0.0100969,-0.596923,-0.0241062,-0.183988
current_year_pillar_minus_earthly_sin,-0.000855735,-0.00467267,-0.00380165,0.000689561,0.0166544,-0.151014,-0.0829315,0.0291578,-0.000855735,-0.00451168,-0.00569391,-0.192263,,,,,,,,,-0.0302167,-0.00420133,0.00848949,0.00645364,-0.033597,-0.00446672,-0.0156376,0.0107712,-0.00775973,,0.00215254,-0.0292103,-0.0303916,-0.00135971,0.00633977,0.00242873,0.000312635,-0.00593212,-0.00727743,-0.00671689,0.0228529,-0.0033869,0.00148496,-0.0148921,-0.0116748,-0.00385062,-0.00371801,0.0033869,-0.00148496,0.0117709,0.0117728,0.00337402,-0.0339261,-0.00242873,-0.000312635,0.00138284,0.0481941,0.0146087,0.035475,0.00389133,-0.00605064,0.0210357,0.00112046,-0.154905,0.114352,-0.0872321,-0.692548,-0.797739,-0.0519411,-0.0978187,-0.517851,0.0872321,0.692548,1,0.0164251,0.0148533,0.156317,-0.00389133,0.00605064,-0.105243,-0.0968074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00812795,-0.015353,-0.0180122,-0.0234625,0.4301,-0.046646,0.00668461,0.00911165,0.0217491,0.045409,-0.497698,-0.0196151,-0.00661802,-0.0114087,-0.0210571,-0.00680818,0.303003,0.0038459,-0.00100185,-0.00516715,-0.0494284,-0.0425333,0.396493,0.0501177,0.00467899,0.0123856,0.048856,0.0330289,-0.467987,0.0219753,0.00459975,0.00576684,0.0198659,0.0225239,-0.535835,-0.0481906,-0.1698
current_year_pillar_minus_earthly_cos,-0.0019013,-0.00710494,-0.00548339,-0.00446466,-0.00144008,-0.327637,0.361254,0.0273543,-0.0019013,-0.00549751,-0.00217825,-0.181897,,,,,,,,,0.299645,-0.0129552,-0.018654,0.00181576,0.300227,-0.00983685,0.0132095,-0.0496139,0.0104573,,0.00172129,0.298799,0.298503,-0.000657289,-0.0143235,0.00282693,0.000557231,0.0119403,0.012236,-0.00642375,-0.00626371,-0.000413903,-0.00328068,-0.00461094,0.0046148,-0.00425639,-0.01163,0.000413903,0.00328068,0.00616593,-0.0029839,0.00183022,-0.0693099,-0.00282693,-0.000557231,-0.00473907,0.06514,0.00855916,-0.0826977,-0.0124905,-0.0270077,-0.157734,0.256152,-0.362979,0.121475,0.617825,-0.116026,-0.0314859,-0.869066,0.374592,-0.426346,-0.617825,0.116026,0.0164251,1,0.0191729,0.081691,0.0124905,0.0270077,0.111054,-0.228866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0163512,0.00044252,-0.051966,0.0222781,-0.330159,-0.0348431,-0.0149971,-0.00554102,0.0422405,-0.0915537,0.252553,0.0422955,0.01518,0.00255599,-0.0481738,0.132861,-0.405132,-0.0656782,0.00742476,0.00131446,-0.0741879,0.00265484,0.43185,0.0375262,-0.0108764,0.00282853,0.104671,0.105754,-0.0534452,-0.0571225,-0.0119573,-0.00634028,0.035367,-0.180036,0.218019,0.0870909,-0.645148
current_month_pillar_minus_heavenly,0.00149251,-0.00576338,-0.00259567,-0.000842744,-0.147648,-0.0195243,-0.0322121,0.994826,0.00149251,-0.0075802,0.0118211,-0.0173334,,,,,,,,,0.0272581,-0.0177942,-0.00278428,0.00652503,0.0242722,0.00325906,0.00132893,0.013016,0.0042684,,-0.0136307,0.0256844,0.033088,0.00169377,-0.00189968,-0.000824148,-0.00435171,0.00146164,0.00101238,-0.005602,-0.0026894,0.000874185,0.0131039,0.00744101,0.00373324,-0.0032992,0.00834812,-0.000874185,-0.0131039,-0.0168464,-0.010356,-0.00106575,0.00143434,0.000824148,0.00435171,-0.00156351,-0.000475021,-0.147869,-0.003284,0.651746,-0.0202264,-0.000840542,0.0783769,-0.0113707,-0.0620066,0.008356,-0.0190871,-0.0180471,-0.0033726,-0.0314023,-0.0519427,-0.008356,0.0190871,0.0148533,0.0191729,1,0.0504972,-0.651746,0.0202264,-0.0196512,-0.0507039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00110358,0.00686896,7.21688e-05,0.0119793,0.0418579,0.0271367,-0.00166674,0.00582779,-0.00148874,0.0394486,-0.0437786,0.00604864,0.00193026,-0.00155488,-0.00234464,0.0225293,0.0431835,0.0074436,0.00144522,-0.00617493,-0.000532131,-0.0516407,0.0545897,0.010209,-0.000420923,-0.00647986,-0.000693346,0.0288345,-0.0292355,-0.0436888,-0.00185845,0.00826781,0.00199723,-0.000581688,-0.0427975,0.0086614,0.0280746
current_month_pillar_minus_earthly,-0.000901453,-0.00756044,-0.0102521,0.00121416,0.0378563,-0.146196,-0.0339035,0.148617,-0.000901453,-0.011489,0.030536,-0.211213,,,,,,,,,0.0719501,-0.0512541,-0.00156194,0.00692115,0.0674347,-0.0392351,-0.00811173,-0.0608873,0.00026073,,0.0222289,0.0698642,0.0667308,-0.000754626,-0.00132794,0.00243316,0.00208568,0.00177559,0.000673741,-0.00938121,0.0199863,0.00764545,-0.00232399,-0.0175006,-0.0280823,-0.00809445,-0.0241696,-0.00764545,0.00232399,0.0322615,0.0243974,0.00186417,-0.00661976,-0.00243316,-0.00208568,0.0012829,0.00489342,0.0327551,-0.0109516,0.0507228,0.0125011,0.31673,0.394371,-0.149941,0.116115,0.0740058,-0.0258024,-0.0538568,-0.0643202,-0.0428698,-0.0303011,-0.0740058,0.0258024,0.156317,0.081691,0.0504972,1,-0.0507228,-0.0125011,-0.360089,-0.445649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000588782,-0.0102643,-0.00385534,0.210131,0.0121402,-0.424838,0.000252793,-0.0023053,0.00394369,0.122007,0.047391,0.277061,0.00101813,-0.0101968,-0.00260563,0.243787,-0.0163336,-0.363404,-0.000314213,0.00991381,-0.00576292,-0.31572,0.0227551,-0.279342,0.000241288,0.00280841,0.00861565,-0.0280938,-0.060429,0.296535,-0.000326423,-0.000212292,0.00211319,-0.0240595,0.0159106,0.286569,-0.0509508
