,time,Open,High,Low,Close,Volume,stock_code,ric_code,uuid,last_modified_date,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus
4567,2024-05-09 15:00:00+08:00,122.604,129.551,114.174,124.867,1447,HSI,^HSI,16292001975329819192,2025-06-02 09:22:10.700305+08:00,庚申,戊子,癸未,乙卯,己巳,甲辰,己酉,甲戌,庚申,戊子,甲巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4585,2024-05-10 09:00:00+08:00,122.945,126.503,119.26,120.361,5849,HSI,^HSI,2860745101712669898,2025-06-02 09:22:10.700305+08:00,己巳,甲戌,己巳,甲子,己巳,甲辰,己酉,甲戌,己巳,甲亥,甲巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4586,2024-05-10 10:00:00+08:00,176.948,178.074,172.849,175.244,4917,HSI,^HSI,1342850466185890640,2025-06-02 09:22:10.700305+08:00,己巳,甲戌,己巳,甲子,己巳,甲辰,己酉,甲戌,丙申,甲亥,甲巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4587,2024-05-10 11:00:00+08:00,179.915,188.418,178.212,181.12,1415,HSI,^HSI,17218319768522036843,2025-06-02 09:22:10.700305+08:00,庚午,己丑,甲申,乙丑,己巳,甲辰,己酉,甲戌,庚午,甲子,甲巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4589,2024-05-10 13:00:00+08:00,147.547,151.72,142.386,147.224,2450,HSI,^HSI,1537672916280330672,2025-06-02 09:22:10.700305+08:00,辛未,己丑,甲申,丙寅,己巳,甲辰,己酉,甲戌,辛未,己子,甲巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4590,2024-05-10 14:00:00+08:00,100.885,109.083,96.0702,101.61,4630,HSI,^HSI,18076987504906695631,2025-06-02 09:22:10.700305+08:00,辛未,己丑,甲申,丙寅,己巳,甲辰,己酉,甲戌,戊戌,己子,甲巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4591,2024-05-10 15:00:00+08:00,150.141,155.511,142.435,144.791,5885,HSI,^HSI,16501813438462760207,2025-06-02 09:22:10.700305+08:00,壬申,己丑,甲申,丁卯,己巳,甲辰,己酉,甲戌,壬申,己丑,甲巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4657,2024-05-13 09:00:00+08:00,163.875,165.602,161.625,162.458,8464,HSI,^HSI,10741765691174366327,2025-06-02 09:22:10.700305+08:00,乙巳,丁丑,壬申,庚子,己巳,甲辰,己酉,甲戌,乙巳,丁寅,乙巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4658,2024-05-13 10:00:00+08:00,197.776,201.56,193.478,199.111,4328,HSI,^HSI,7722451328620455292,2025-06-02 09:22:10.700305+08:00,乙巳,丁丑,壬申,庚子,己巳,甲辰,己酉,甲戌,壬申,丁寅,乙巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4659,2024-05-13 11:00:00+08:00,191.31,196.867,185.797,187.095,2289,HSI,^HSI,2274118986611143336,2025-06-02 09:22:10.700305+08:00,丙午,壬辰,丁亥,辛丑,己巳,甲辰,己酉,甲戌,丙午,丁卯,乙巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4661,2024-05-13 13:00:00+08:00,112.969,113.176,109.433,111.518,1916,HSI,^HSI,13694534176424767810,2025-06-02 09:22:10.700305+08:00,丁未,壬辰,丁亥,壬寅,己巳,甲辰,己酉,甲戌,丁未,壬卯,乙巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4662,2024-05-13 14:00:00+08:00,154.716,159.534,144.975,146.095,1343,HSI,^HSI,2490883809737620154,2025-06-02 09:22:10.700305+08:00,丁未,壬辰,丁亥,壬寅,己巳,甲辰,己酉,甲戌,甲戌,壬卯,乙巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4663,2024-05-13 15:00:00+08:00,126.721,132.423,121.471,129.124,2509,HSI,^HSI,13030396877428337520,2025-06-02 09:22:10.700305+08:00,戊申,壬辰,丁亥,癸卯,己巳,甲辰,己酉,甲戌,戊申,壬辰,乙巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4681,2024-05-14 09:00:00+08:00,142.236,147.731,138.073,144.08,8854,HSI,^HSI,654449344982951142,2025-06-02 09:22:10.700305+08:00,丁巳,戊寅,癸酉,壬子,己巳,甲辰,己酉,甲戌,丁巳,戊卯,乙巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4682,2024-05-14 10:00:00+08:00,170.555,180.139,167.306,175.911,2816,HSI,^HSI,7386685235581651310,2025-06-02 09:22:10.700305+08:00,丁巳,戊寅,癸酉,壬子,己巳,甲辰,己酉,甲戌,甲申,戊卯,乙巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4683,2024-05-14 11:00:00+08:00,199.954,203.051,199.146,199.525,7556,HSI,^HSI,1738217389249681572,2025-06-02 09:22:10.700305+08:00,戊午,癸巳,戊子,癸丑,己巳,甲辰,己酉,甲戌,戊午,戊辰,乙巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4685,2024-05-14 13:00:00+08:00,186.915,195.995,180.552,191.286,7950,HSI,^HSI,3328410513406037619,2025-06-02 09:22:10.700305+08:00,己未,癸巳,戊子,甲寅,己巳,甲辰,己酉,甲戌,己未,癸辰,乙巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4686,2024-05-14 14:00:00+08:00,182.995,184.224,175.37,179.405,4680,HSI,^HSI,15372892328843029587,2025-06-02 09:22:10.700305+08:00,己未,癸巳,戊子,甲寅,己巳,甲辰,己酉,甲戌,丙戌,癸辰,庚巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4687,2024-05-14 15:00:00+08:00,176.591,180.934,175.766,178.045,9088,HSI,^HSI,10758173760847905315,2025-06-02 09:22:10.700305+08:00,庚申,癸巳,戊子,乙卯,己巳,甲辰,己酉,甲戌,庚申,癸巳,庚巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4705,2024-05-15 09:00:00+08:00,147.555,149.709,140.937,143.152,8574,HSI,^HSI,17615746921926385387,2025-06-02 09:22:10.700305+08:00,己巳,己卯,甲戌,甲子,己巳,甲辰,己酉,甲戌,己巳,己辰,庚巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4706,2024-05-15 10:00:00+08:00,121.923,124.734,116.945,123.44,9523,HSI,^HSI,2528905672422466066,2025-06-02 09:22:10.700305+08:00,己巳,己卯,甲戌,甲子,己巳,甲辰,己酉,甲戌,丙申,己辰,庚巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4707,2024-05-15 11:00:00+08:00,140.51,142.871,135.658,140.371,8064,HSI,^HSI,13645843411332293539,2025-06-02 09:22:10.700305+08:00,庚午,甲午,己丑,乙丑,己巳,甲辰,己酉,甲戌,庚午,己巳,庚巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4709,2024-05-15 13:00:00+08:00,196.542,202.38,190.465,199.586,8075,HSI,^HSI,4177802331110242394,2025-06-02 09:22:10.700305+08:00,辛未,甲午,己丑,丙寅,己巳,甲辰,己酉,甲戌,辛未,甲巳,庚巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4710,2024-05-15 14:00:00+08:00,103.859,112.446,96.2015,106.326,7935,HSI,^HSI,9273957727573853730,2025-06-02 09:22:10.700305+08:00,辛未,甲午,己丑,丙寅,己巳,甲辰,己酉,甲戌,戊戌,甲巳,庚巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4711,2024-05-15 15:00:00+08:00,144.717,154.466,140.729,150.885,6609,HSI,^HSI,12035002722320557338,2025-06-02 09:22:10.700305+08:00,壬申,甲午,己丑,丁卯,己巳,甲辰,己酉,甲戌,壬申,甲午,庚巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4729,2024-05-16 09:00:00+08:00,130.525,133.91,125.598,126.658,4920,HSI,^HSI,2210897348219451565,2025-06-02 09:22:10.700305+08:00,辛巳,庚辰,乙亥,丙子,己巳,甲辰,己酉,甲戌,辛巳,庚巳,庚巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4730,2024-05-16 10:00:00+08:00,128.637,133.857,125.908,130.112,6185,HSI,^HSI,8669420426462929220,2025-06-02 09:22:10.700305+08:00,辛巳,庚辰,乙亥,丙子,己巳,甲辰,己酉,甲戌,戊申,庚巳,庚巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4731,2024-05-16 11:00:00+08:00,168.242,175.392,159.998,161.79,2608,HSI,^HSI,2054457829330419726,2025-06-02 09:22:10.700305+08:00,壬午,乙未,庚寅,丁丑,己巳,甲辰,己酉,甲戌,壬午,庚午,庚巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4733,2024-05-16 13:00:00+08:00,124.899,129.444,124.82,128.142,2938,HSI,^HSI,18348528780139859150,2025-06-02 09:22:10.700305+08:00,癸未,乙未,庚寅,戊寅,己巳,甲辰,己酉,甲戌,癸未,乙午,庚巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4734,2024-05-16 14:00:00+08:00,150.732,157.507,149.926,152.978,7259,HSI,^HSI,4622137274421164240,2025-06-02 09:22:10.700305+08:00,癸未,乙未,庚寅,戊寅,己巳,甲辰,己酉,甲戌,庚戌,乙午,庚巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4735,2024-05-16 15:00:00+08:00,191.48,195.983,190.641,194.018,3113,HSI,^HSI,2702468587934338827,2025-06-02 09:22:10.700305+08:00,甲申,乙未,庚寅,己卯,己巳,甲辰,己酉,甲戌,甲申,乙未,庚巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4753,2024-05-17 09:00:00+08:00,162.295,169.607,155.322,165.881,2701,HSI,^HSI,7730147167569241129,2025-06-02 09:22:10.700305+08:00,癸巳,辛巳,丙子,戊子,己巳,甲辰,己酉,甲戌,癸巳,辛午,庚巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4754,2024-05-17 10:00:00+08:00,173.217,173.397,163.689,166.688,8763,HSI,^HSI,14997359431354769839,2025-06-02 09:22:10.700305+08:00,癸巳,辛巳,丙子,戊子,己巳,甲辰,己酉,甲戌,庚申,辛午,庚巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4755,2024-05-17 11:00:00+08:00,195.727,199.46,194.276,197.821,4011,HSI,^HSI,14478217544850916549,2025-06-02 09:22:10.700305+08:00,甲午,丙申,辛卯,己丑,己巳,甲辰,己酉,甲戌,甲午,辛未,庚巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4757,2024-05-17 13:00:00+08:00,144.079,148.015,137.642,137.859,9993,HSI,^HSI,7070987722180308135,2025-06-02 09:22:10.700305+08:00,乙未,丙申,辛卯,庚寅,己巳,甲辰,己酉,甲戌,乙未,丙未,庚巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4758,2024-05-17 14:00:00+08:00,136.291,141.908,131.51,136.421,3330,HSI,^HSI,10726680327998947855,2025-06-02 09:22:10.700305+08:00,乙未,丙申,辛卯,庚寅,己巳,甲辰,己酉,甲戌,壬戌,丙未,庚巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4759,2024-05-17 15:00:00+08:00,134.232,139.948,127.373,130.466,8040,HSI,^HSI,10078339677129324807,2025-06-02 09:22:10.700305+08:00,丙申,丙申,辛卯,辛卯,己巳,甲辰,己酉,甲戌,丙申,丙申,庚巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4825,2024-05-20 09:00:00+08:00,198.479,202.123,189.692,191.04,4505,HSI,^HSI,7291651306259934656,2025-06-02 09:22:10.700305+08:00,己巳,甲申,己卯,甲子,己巳,甲辰,己酉,甲戌,己巳,甲酉,辛巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4826,2024-05-20 10:00:00+08:00,106.68,110.272,103.115,105.051,2568,HSI,^HSI,11235881935014991546,2025-06-02 09:22:10.700305+08:00,己巳,甲申,己卯,甲子,己巳,甲辰,己酉,甲戌,丙申,甲酉,辛巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4827,2024-05-20 11:00:00+08:00,156.352,166.228,148.614,149.266,7893,HSI,^HSI,11108822180887969161,2025-06-02 09:22:10.700305+08:00,庚午,己亥,甲午,乙丑,己巳,甲辰,己酉,甲戌,庚午,甲戌,辛巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4829,2024-05-20 13:00:00+08:00,120.87,125.221,120.818,123.342,8791,HSI,^HSI,12779209453609304860,2025-06-02 09:22:10.700305+08:00,辛未,己亥,甲午,丙寅,己巳,甲辰,己酉,甲戌,辛未,己戌,辛巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4830,2024-05-20 14:00:00+08:00,149.369,159.307,148.989,155.982,9061,HSI,^HSI,18163055938804736174,2025-06-02 09:22:10.700305+08:00,辛未,己亥,甲午,丙寅,己巳,甲辰,己酉,甲戌,戊戌,己戌,辛巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4831,2024-05-20 15:00:00+08:00,172.919,177.511,166.372,173.536,6528,HSI,^HSI,10357915460502196064,2025-06-02 09:22:10.700305+08:00,壬申,己亥,甲午,丁卯,己巳,甲辰,己酉,甲戌,壬申,己亥,辛巳,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4849,2024-05-21 09:00:00+08:00,117.448,126.846,113.207,126.224,8374,HSI,^HSI,2760168453783035383,2025-06-02 09:22:10.700305+08:00,辛巳,乙酉,庚辰,丙子,甲申,甲辰,己酉,己丑,辛巳,乙戌,丙申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4850,2024-05-21 10:00:00+08:00,192.779,201.757,192.079,195.77,8733,HSI,^HSI,5400940186356857787,2025-06-02 09:22:10.700305+08:00,辛巳,乙酉,庚辰,丙子,甲申,甲辰,己酉,己丑,戊申,乙戌,丙申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4851,2024-05-21 11:00:00+08:00,199.596,201.211,199.043,201.088,6613,HSI,^HSI,11036135011527105683,2025-06-02 09:22:10.700305+08:00,壬午,庚子,乙未,丁丑,甲申,甲辰,己酉,己丑,壬午,乙亥,丙申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4853,2024-05-21 13:00:00+08:00,111.111,119.919,104.726,111.651,7604,HSI,^HSI,7911629070904988944,2025-06-02 09:22:10.700305+08:00,癸未,庚子,乙未,戊寅,甲申,甲辰,己酉,己丑,癸未,庚亥,丙申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4854,2024-05-21 14:00:00+08:00,119.352,122.224,109.735,119.419,7946,HSI,^HSI,748211703329524698,2025-06-02 09:22:10.700305+08:00,癸未,庚子,乙未,戊寅,甲申,甲辰,己酉,己丑,庚戌,庚亥,丙申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4855,2024-05-21 15:00:00+08:00,101.786,109.678,94.458,103.856,1443,HSI,^HSI,12764765489437163959,2025-06-02 09:22:10.700305+08:00,甲申,庚子,乙未,己卯,甲申,甲辰,己酉,己丑,甲申,庚子,丙申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4873,2024-05-22 09:00:00+08:00,127.114,130.334,126.443,126.785,8413,HSI,^HSI,2394658970065375068,2025-06-02 09:22:10.700305+08:00,癸巳,丙戌,辛巳,戊子,甲申,甲辰,己酉,己丑,癸巳,丙亥,丙申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4874,2024-05-22 10:00:00+08:00,181.729,188.859,174.992,177.308,1086,HSI,^HSI,12066928917804570410,2025-06-02 09:22:10.700305+08:00,癸巳,丙戌,辛巳,戊子,甲申,甲辰,己酉,己丑,庚申,丙亥,丙申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4875,2024-05-22 11:00:00+08:00,107.111,116.621,105.952,114.777,1955,HSI,^HSI,8733910080804151992,2025-06-02 09:22:10.700305+08:00,甲午,辛丑,丙申,己丑,甲申,甲辰,己酉,己丑,甲午,丙子,丙申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4877,2024-05-22 13:00:00+08:00,130.837,139.012,128.213,130.416,4706,HSI,^HSI,9227025615509743506,2025-06-02 09:22:10.700305+08:00,乙未,辛丑,丙申,庚寅,甲申,甲辰,己酉,己丑,乙未,辛子,丙申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4878,2024-05-22 14:00:00+08:00,196.666,204.664,193.737,202.403,7640,HSI,^HSI,320310943479485457,2025-06-02 09:22:10.700305+08:00,乙未,辛丑,丙申,庚寅,甲申,甲辰,己酉,己丑,壬戌,辛子,丙申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4879,2024-05-22 15:00:00+08:00,129.464,132.956,126.337,128.796,9817,HSI,^HSI,11923428797134627632,2025-06-02 09:22:10.700305+08:00,丙申,辛丑,丙申,辛卯,甲申,甲辰,己酉,己丑,丙申,辛丑,丙申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4897,2024-05-23 09:00:00+08:00,199.559,207.714,195.173,207.231,2871,HSI,^HSI,2026899418412368728,2025-06-02 09:22:10.700305+08:00,乙巳,丁亥,壬午,庚子,甲申,甲辰,己酉,己丑,乙巳,丁子,丙申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4898,2024-05-23 10:00:00+08:00,153.084,155.458,143.931,148.763,7636,HSI,^HSI,12892981175322420473,2025-06-02 09:22:10.700305+08:00,乙巳,丁亥,壬午,庚子,甲申,甲辰,己酉,己丑,壬申,丁子,丙申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4899,2024-05-23 11:00:00+08:00,118.417,121.864,117.984,121.168,5278,HSI,^HSI,2737987339623667230,2025-06-02 09:22:10.700305+08:00,丙午,壬寅,丁酉,辛丑,甲申,甲辰,己酉,己丑,丙午,丁丑,丙申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4901,2024-05-23 13:00:00+08:00,168.521,177.089,158.694,168.213,8851,HSI,^HSI,8184930677744948675,2025-06-02 09:22:10.700305+08:00,丁未,壬寅,丁酉,壬寅,甲申,甲辰,己酉,己丑,丁未,壬丑,丙申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4902,2024-05-23 14:00:00+08:00,117.562,123.957,108.09,111.597,9619,HSI,^HSI,361069421898282971,2025-06-02 09:22:10.700305+08:00,丁未,壬寅,丁酉,壬寅,甲申,甲辰,己酉,己丑,甲戌,壬丑,丙申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4903,2024-05-23 15:00:00+08:00,135.146,142.813,133.229,136.679,4812,HSI,^HSI,2744729890131751780,2025-06-02 09:22:10.700305+08:00,戊申,壬寅,丁酉,癸卯,甲申,甲辰,己酉,己丑,戊申,壬寅,丙申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4921,2024-05-24 09:00:00+08:00,163.984,169.764,161.44,164.102,5352,HSI,^HSI,4684418111651908804,2025-06-02 09:22:10.700305+08:00,丁巳,戊子,癸未,壬子,甲申,甲辰,己酉,己丑,丁巳,戊丑,丁申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4922,2024-05-24 10:00:00+08:00,193.193,197.001,188.572,189.595,8904,HSI,^HSI,8536495523512816302,2025-06-02 09:22:10.700305+08:00,丁巳,戊子,癸未,壬子,甲申,甲辰,己酉,己丑,甲申,戊丑,丁申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4923,2024-05-24 11:00:00+08:00,112.76,113.155,104.471,110.179,6000,HSI,^HSI,2787869740448817875,2025-06-02 09:22:10.700305+08:00,戊午,癸卯,戊戌,癸丑,甲申,甲辰,己酉,己丑,戊午,戊寅,丁申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4925,2024-05-24 13:00:00+08:00,164.591,170.358,161.072,165.559,5552,HSI,^HSI,9822432775539429864,2025-06-02 09:22:10.700305+08:00,己未,癸卯,戊戌,甲寅,甲申,甲辰,己酉,己丑,己未,癸寅,丁申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4926,2024-05-24 14:00:00+08:00,119.873,128.825,111.855,112.424,2758,HSI,^HSI,17413666561046237535,2025-06-02 09:22:10.700305+08:00,己未,癸卯,戊戌,甲寅,甲申,甲辰,己酉,己丑,丙戌,癸寅,丁申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4927,2024-05-24 15:00:00+08:00,142.744,143.546,137.174,141.415,4686,HSI,^HSI,10843037565395379982,2025-06-02 09:22:10.700305+08:00,庚申,癸卯,戊戌,乙卯,甲申,甲辰,己酉,己丑,庚申,癸卯,丁申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4993,2024-05-27 09:00:00+08:00,101.831,102.107,94.9173,99.1595,9158,HSI,^HSI,6257549215506238135,2025-06-02 09:22:10.700305+08:00,癸巳,辛卯,丙戌,戊子,甲申,甲辰,己酉,己丑,癸巳,辛辰,壬申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4994,2024-05-27 10:00:00+08:00,145.647,153.048,143.209,150.007,1394,HSI,^HSI,14166020035330565823,2025-06-02 09:22:10.700305+08:00,癸巳,辛卯,丙戌,戊子,甲申,甲辰,己酉,己丑,庚申,辛辰,壬申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4995,2024-05-27 11:00:00+08:00,138.575,143.117,137.324,139.853,6941,HSI,^HSI,8338040833734525164,2025-06-02 09:22:10.700305+08:00,甲午,丙午,辛丑,己丑,甲申,甲辰,己酉,己丑,甲午,辛巳,壬申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4997,2024-05-27 13:00:00+08:00,195.083,202.445,192.07,196.619,5368,HSI,^HSI,13215186922282556431,2025-06-02 09:22:10.700305+08:00,乙未,丙午,辛丑,庚寅,甲申,甲辰,己酉,己丑,乙未,丙巳,壬申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4998,2024-05-27 14:00:00+08:00,159.741,166.156,159.355,161.449,8398,HSI,^HSI,7286538112528960466,2025-06-02 09:22:10.700305+08:00,乙未,丙午,辛丑,庚寅,甲申,甲辰,己酉,己丑,壬戌,丙巳,壬申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
4999,2024-05-27 15:00:00+08:00,162.803,164.057,155.04,155.115,7693,HSI,^HSI,6307958860168832796,2025-06-02 09:22:10.700305+08:00,丙申,丙午,辛丑,辛卯,甲申,甲辰,己酉,己丑,丙申,丙午,壬申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
5017,2024-05-28 09:00:00+08:00,183.747,185.814,178.153,180.717,8795,HSI,^HSI,17192326692917295712,2025-06-02 09:22:10.700305+08:00,乙巳,壬辰,丁亥,庚子,甲申,甲辰,己酉,己丑,乙巳,壬巳,壬申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
5018,2024-05-28 10:00:00+08:00,157.318,164.577,156.072,159.562,6233,HSI,^HSI,3110586153486907436,2025-06-02 09:22:10.700305+08:00,乙巳,壬辰,丁亥,庚子,甲申,甲辰,己酉,己丑,壬申,壬巳,壬申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
5019,2024-05-28 11:00:00+08:00,110.993,117.156,108.435,111.347,3574,HSI,^HSI,14123051841226903696,2025-06-02 09:22:10.700305+08:00,丙午,丁未,壬寅,辛丑,甲申,甲辰,己酉,己丑,丙午,壬午,壬申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
5021,2024-05-28 13:00:00+08:00,154.913,157.142,152.078,155.006,3013,HSI,^HSI,3819404033102339195,2025-06-02 09:22:10.700305+08:00,丁未,丁未,壬寅,壬寅,甲申,甲辰,己酉,己丑,丁未,丁午,壬申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
5022,2024-05-28 14:00:00+08:00,147.597,154.157,144.285,150.058,6856,HSI,^HSI,10206602741259592998,2025-06-02 09:22:10.700305+08:00,丁未,丁未,壬寅,壬寅,甲申,甲辰,己酉,己丑,甲戌,丁午,壬申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
5023,2024-05-28 15:00:00+08:00,152.839,161.894,146.302,148.483,7977,HSI,^HSI,11185211567177360662,2025-06-02 09:22:10.700305+08:00,戊申,丁未,壬寅,癸卯,甲申,甲辰,己酉,己丑,戊申,丁未,壬申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
5041,2024-05-29 09:00:00+08:00,158.392,158.769,153.607,155.892,2396,HSI,^HSI,4261974685834124082,2025-06-02 09:22:10.700305+08:00,丁巳,癸巳,戊子,壬子,甲申,甲辰,己酉,己丑,丁巳,癸午,壬申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
5042,2024-05-29 10:00:00+08:00,158.009,161.972,149.998,160.093,8756,HSI,^HSI,2033356454063680495,2025-06-02 09:22:10.700305+08:00,丁巳,癸巳,戊子,壬子,甲申,甲辰,己酉,己丑,甲申,癸午,壬申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
5043,2024-05-29 11:00:00+08:00,149.925,150.454,142.092,147.124,9530,HSI,^HSI,1118366429163076309,2025-06-02 09:22:10.700305+08:00,戊午,戊申,癸卯,癸丑,甲申,甲辰,己酉,己丑,戊午,癸未,壬申,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
